name,uknom_kv,u_pu,u_kv,angle_deg,outserv,longitude_attr,longitude,latitude_attr,latitude
DE0_9,380.0,1.000000000135469,219.39310232177874,45.338885758875236,0.0,GPSlon,6.78905251131579,GPSlat,51.56640727394737
DK0_0,380.0,1.0000000001556189,219.3931023261995,95.07728808151319,0.0,GPSlon,9.648341068333332,GPSlat,55.892980305555554
DK1_0,380.0,1.0,219.3931022920578,0.0,0.0,GPSlon,12.303248081111112,GPSlat,55.51597930333333
FR0_0,380.0,1.0000000001784353,219.39310233120526,-24.98939703729539,0.0,GPSlon,2.7409094674576275,GPSlat,50.40642037338983
FR0_1,380.0,1.0000000001774878,219.39310233099738,-50.02013551497848,0.0,GPSlon,5.319957982831858,GPSlat,45.67254644867256
FR0_10,380.0,1.000000000179556,219.39310233145113,-44.79605072166541,0.0,GPSlon,2.32120472136646,GPSlat,48.77361832229813
FR0_11,380.0,1.0000000001789167,219.39310233131087,-36.809804008008804,0.0,GPSlon,2.45029353325,GPSlat,45.832220852
FR0_2,380.0,1.0000000001787934,219.39310233128387,-40.892474241804976,0.0,GPSlon,-0.460638574375,GPSlat,44.7270904628125
FR0_3,380.0,1.000000000181216,219.39310233181533,-22.87437231484435,0.0,GPSlon,4.288290464565217,GPSlat,48.66803602673913
FR0_4,380.0,1.0000000001789264,219.39310233131303,10.924464414970043,0.0,GPSlon,-3.3383057608695657,GPSlat,48.200447117391306
FR0_5,380.0,1.00000000017799,219.3931023311076,-78.79549504558312,0.0,GPSlon,5.3471897885,GPSlat,43.7362098714
FR0_6,380.0,1.000000000195563,219.39310233496295,-15.528755511003649,0.0,GPSlon,6.787887555774647,GPSlat,48.43191097859155
FR0_7,380.0,1.0000000001789264,219.39310233131303,-21.594866810806344,0.0,GPSlon,-1.018537686875,GPSlat,47.20405807395833
FR0_8,380.0,1.0000000001785934,219.39310233123996,-53.39438492945653,0.0,GPSlon,1.9582178342857144,GPSlat,43.739759791428575
FR0_9,380.0,1.0000000001790432,219.39310233133864,-13.475994083969661,0.0,GPSlon,0.3507064538461538,GPSlat,49.04970775820513
NL0_0,380.0,1.0000000001592222,219.39310232699003,34.48884599480469,0.0,GPSlon,4.481626574117647,GPSlat,52.059696368235294
NL0_1,380.0,1.0000000001518505,219.39310232537275,52.05020319570261,0.0,GPSlon,6.183861166470588,GPSlat,52.56340226882353
PL0_0,380.0,1.0000000000724008,219.39310230794203,-0.47903640995057634,0.0,GPSlon,21.472694515476192,GPSlat,51.74238649166667
PL0_1,380.0,1.0000000000619607,219.39310230565155,-2.8966472537340104,0.0,GPSlon,19.267276251538465,GPSlat,50.50515963326923
PL0_2,380.0,1.0000000000915212,219.39310231213693,7.264126752539542,0.0,GPSlon,16.82400974173077,GPSlat,52.64961935153846
