name,from_bus,to_bus,type,rated_current_ka_pf,rated_mva_from_current,apparent_from_mva,apparent_to_mva,loading_calc_percent,length_km,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,i_from_ka,i_to_ka,loading_percent,outserv
33,DE0_10,DE0_19,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,7549.581907985425,7525.677958852362,215.48957317731166,128.73289489746094,7405.875768251489,1466.0119680978942,-6811.523033958178,3199.8410426478113,11.470403016303656,11.434084723108889,215.48957314522005,0.0
34,DE0_10,DE0_24,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,6866.144943015113,6849.704120152589,195.98206379864345,85.61683654785156,6851.3658491956585,450.2581248211526,-6525.743951842419,2081.612934391848,10.432027975143164,10.407048728966824,195.98206376945694,0.0
35,DE0_10,DE0_9,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,5993.521834538667,5958.525596605362,171.07456779659972,192.2431640625,5807.238167405989,1482.6627560287861,-5243.41583876149,2830.303451438808,9.106214326445967,9.053043043966703,171.0745677711226,0.0
36,DE0_10,NL0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,8225.947945818207,8203.596943403825,234.7952553436382,120.74234771728516,8054.113945672997,1672.5633493014668,-7392.672514831711,3556.3177442793794,12.498034895133454,12.46407606020572,234.79525530867153,0.0
37,DE0_11,DE0_17,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3703.019588349282,3669.389904675136,105.69619884732717,174.91891479492188,3696.6711857918717,216.7399728582709,-3502.304032031291,1094.6637564792045,5.62615619926819,5.575061180875881,105.69619882626628,0.0
38,DE0_11,DE0_20,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3768.7171026907145,3738.3497112419445,107.57141915711297,157.55166625976562,3765.02146837116,166.85905075172445,-3584.008213713395,1063.0821640765357,5.725973245538078,5.679834765823581,107.57141913567843,0.0
39,DE0_11,DE0_24,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4123.258452213495,4156.1384525696285,118.6296820308332,171.96209716796875,-3899.6886355659935,1339.2866793138298,4140.62527345866,358.76061896934357,6.264643096972401,6.314599089465686,118.62968201187509,0.0
4,AT0_0,DE0_25,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,121.42961491258652,137.06825058534469,3.9123727876314276,120.3568344116211,-85.2605264319563,-86.4626740875202,85.3321175920419,-107.26665383885515,0.1844932127825643,0.2082536615018744,3.9123727875282217,0.0
40,DE0_11,DE0_28,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3694.58558947475,3670.316628361038,105.45546514315629,125.19348907470703,3694.5211423835835,21.82215468712434,-3556.708253847019,906.1183970321024,5.613342063690332,5.576469192340002,105.45546512214337,0.0
41,DE0_11,DE0_30,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3108.7369568176036,3123.5702397690775,89.1568335784577,76.03055572509766,-3057.9393173173667,559.6897339492416,3117.575825969546,-193.42185011356833,4.723237153949332,4.745773996016652,89.15683356476065,0.0
42,DE0_12,DE0_16,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1647.7121001495534,1680.3909506849384,47.96381218820912,167.21820068359375,-1632.8669592703682,220.68225642854316,1670.4877561543685,-182.16586859830295,2.5034395379935885,2.553089914708054,47.963812181648656,0.0
43,DE0_12,DE0_16,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1647.7121001495534,1680.3909506849384,47.96381218820912,167.21820068359375,-1632.8669592703682,220.68225642854316,1670.4877561543685,-182.16586859830295,2.5034395379935885,2.553089914708054,47.963812181648656,0.0
44,DE0_12,DE0_2,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1451.0642562536518,1427.1016750083895,41.418083947431796,122.61215209960938,1438.6996502705022,-189.02590322095705,-1418.174641263658,159.37339077915772,2.2046640495903005,2.168256674012061,41.41808394173769,0.0
45,DE0_12,DE0_22,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2079.9390531692075,2044.3704774515618,59.36821194405135,182.27452087402344,2075.4182585450444,-137.06026775208977,-2012.1684731322375,361.4259050043406,3.1601404528425405,3.106099593018626,59.368211935889484,0.0
46,DE0_12,DE0_28,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3684.8076409229343,3658.7767083984427,105.17637075280975,134.4457550048828,3684.3952594624843,55.12642428466961,-3537.0801985611406,935.794139149004,5.598486008174659,5.558936097877191,105.17637073835022,0.0
47,DE0_12,DE0_31,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2426.875287363301,2440.3709813975383,69.65610911770082,69.09031677246094,-2397.869992431792,374.08977506724545,2430.9006702083007,-214.7846792208868,3.687255526990061,3.7077601126768984,69.65610910706175,0.0
48,DE0_13,DE0_23,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,668.7984367900062,684.0971467533401,19.526353109669266,78.50086975097656,-668.1214642984805,30.08418183049351,670.9996043862538,-133.22326039228952,1.016134098616279,1.03937808363559,19.526353107277846,0.0
49,DE0_13,DE0_23,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,668.7984367900062,684.0971467533401,19.526353109669266,78.50086975097656,-668.1214642984805,30.08418183049351,670.9996043862538,-133.22326039228952,1.016134098616279,1.03937808363559,19.526353107277846,0.0
5,AT0_0,DE0_26,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,473.69596445405426,432.0487494213351,13.520820416300094,230.1653594970703,417.82662268013206,-223.17880750593505,-414.5637103939201,-121.66779319509989,0.7197065594515465,0.6564301625387307,13.520820416300097,0.0
50,DE0_13,DE0_26,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,86.62321971731053,77.62280328631161,2.472507864890334,86.2754135131836,43.51934350632094,-74.89758964727969,-43.50598856408311,-64.28474585068605,0.13161036635964296,0.11793564834105098,2.472507864633402,0.0
51,DE0_13,DE0_35,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,981.5116697081397,964.8721162092593,28.015528985815973,85.2151870727539,968.4053013914125,-159.8634730332973,-961.9104818407772,75.54088669706023,1.4912527017364923,1.4659715156105053,28.015528982904726,0.0
52,DE0_14,DE0_35,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1565.072019325207,1578.6301183289547,45.0592277227615,69.37130737304688,-1553.3779146629986,190.96460381943967,1567.2036002167881,-189.59410846022516,2.3778809249377018,2.398480325296483,45.059227715078315,0.0
53,DE0_14,FR0_6,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1181.966963945329,1161.566115847219,33.73717375009287,104.43196868896484,1168.3817667510257,-178.6895379754803,-1156.8222516580004,104.87191975599924,1.7958130122880405,1.7648171303547087,33.73717374328891,0.0
54,DE0_15,DE0_4,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4226.899900889513,4255.550177262028,121.46721533848917,149.15724182128906,-4028.3424478891766,1280.288988734189,4246.905385219621,271.1124493405971,6.422109986870693,6.465639579010516,121.46721532028619,0.0
55,DE0_15,FR0_6,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4745.806886491913,4720.66161201841,135.46073316594888,130.93942260742188,4735.758282255375,308.66890987542234,-4497.376361324508,1434.6609075958602,7.2105075862065195,7.17230329452358,135.46073313235013,0.0
56,DE0_16,DE0_34,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2256.6785266238962,2236.1869253750065,64.4129302029591,104.93697357177734,2249.4303919287368,-180.72322593604065,-2206.5779347415,362.69240842628585,3.428668301690909,3.3975345346418515,64.41293019414874,0.0
57,DE0_16,DE0_5,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4104.945872746259,4129.616998929289,117.87267365677296,127.70671844482422,-3951.8999265492894,1110.435765236452,4127.72122476316,125.11613998788653,6.236820011354552,6.27430390950993,117.87267363857438,0.0
58,DE0_17,DE0_20,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,613.4181677026309,630.9614695275649,18.009688406189657,90.19315338134766,-613.2679107296512,13.576381584994806,616.0547910950233,-136.34100776087627,0.9319924846486759,0.9586467739336276,18.00968839703155,0.0
59,DE0_17,DE0_28,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1397.337975460254,1423.6193626875263,40.63471760045494,134.48260498046875,-1389.1687127298826,150.87645686375993,1410.8047134241058,-190.58370968990317,2.1230354107713323,2.1629658477695743,40.634717594583215,0.0
6,AT0_0,DE0_3,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,278.05965248515264,246.9462584292847,7.936725048108828,198.10122680664062,209.75174807029407,-182.54143234241306,-209.04146196219918,-131.46909040884668,0.4224679347712545,0.375196023087876,7.93672504810883,0.0
60,DE0_17,DE0_32,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2946.053467928613,2922.341726351718,84.08992870055253,121.77928924560547,2944.2347122597203,-103.50359906364656,-2859.1931511836665,604.2314869325774,4.476065164104628,4.44003889994054,84.08992868098203,0.0
61,DE0_17,DE0_6,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2026.4294690591119,2010.224238619942,57.840874724412274,82.93734741210938,2016.6016680210828,-199.33415564267978,-1989.313805418074,289.19210415947816,3.0788410504810013,3.0542197504188784,57.84087471095079,0.0
62,DE0_18,DE0_19,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4398.817121946917,4412.386458189171,125.94383187800366,69.71015167236328,-4300.918551132978,922.8714367958121,4410.182054899354,-139.45787555708262,6.683311182027634,6.7039276554064795,125.94383186071431,0.0
63,DE0_18,DE0_27,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4053.567477383613,4004.74343262874,115.70197345933784,102.66351318359375,4051.9976605621296,112.80182844784872,-3915.891526725364,838.9061402227999,6.158758615705046,6.136183836566797,115.70197344560269,0.0
64,DE0_18,DE0_30,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2157.54791097335,2177.4739111243707,62.15217338282145,102.01998138427734,-2130.7770772168706,338.82449048526337,2169.5490837687435,-185.6055137798163,3.2780549132686945,3.308329338283963,62.15217337327309,0.0
65,DE0_18,DE0_4,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3224.7687830105333,3211.5332076940254,92.04536848741746,67.82710266113281,3217.8453602772006,-211.198819176931,-3161.1339405963863,566.7254659277612,4.899529275590562,4.879419899199216,92.04536847649061,0.0
66,DE0_18,DE0_9,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2532.1106758408037,2540.5534506006697,72.51564197548694,43.20951843261719,-2505.8172179583908,363.95678986693315,2528.227890607932,-249.95113224616148,3.8471441582659653,3.8599716273584868,72.51564196566333,0.0
67,DE0_19,DE0_30,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1279.9260778632347,1266.6963781790962,36.533244831150924,67.6975326538086,1268.248792733909,-172.49859281555155,-1259.4011567808457,135.75139333026186,1.944646488146623,1.9245460389759796,36.53324482613571,0.0
68,DE0_19,DE0_9,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2450.144504480416,2434.3161002383035,69.93507719079905,81.05061340332031,2441.9088328734883,-200.72205850384762,-2402.8555190098778,390.1028462382628,3.7226094447922575,3.6985606725653404,69.9350771811985,0.0
