name,from_bus,to_bus,type,rated_current_ka_pf,rated_mva_from_current,apparent_from_mva,apparent_to_mva,loading_calc_percent,length_km,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,i_from_ka,i_to_ka,loading_percent,outserv
23,DE0_0,DE0_14,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2975.6910033976087,2944.642664723541,84.9358801646311,159.94374084472656,2975.644695380289,-16.6010408292625,-2861.393317243541,695.2328436891936,4.521094741675677,4.473921671435247,84.9358801646311,0.0
24,DE0_0,DE0_15,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,830.5825905654476,854.9240610381057,24.402307738028853,124.9872055053711,-830.0438429672181,29.910842559550872,837.1532443025314,-173.40586984191953,1.2619396901241526,1.2989227283606275,24.402307738028853,0.0
25,DE0_0,DE0_20,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2675.7709924989854,2693.4799498178727,76.88066065406557,90.7432632446289,-2634.51530608723,468.05929783641227,2687.394622539853,-180.9540903510324,4.065413428444951,4.092319405484759,76.88066065406557,0.0
26,DE0_0,DE0_27,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3334.3984619774383,3362.956538559913,95.98969558057337,147.3837432861328,-3228.283845262035,834.5037553286847,3362.816306321317,30.711075890102165,5.066094341074075,5.109483849501523,95.98969558057341,0.0
27,DE0_0,DE0_32,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3378.861048568292,3364.013307952414,96.4436619213683,76.14380645751953,3373.955573982156,-182.00486347007472,-3304.0392097275108,632.3847220356818,5.133648252487487,5.111089444483711,96.44366192136833,0.0
28,DE0_0,DE0_7,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3759.505159101888,3746.229016068615,107.30848038563079,68.0989761352539,3754.6686929647044,-190.63590266376423,-3677.2292878155554,715.6930946054506,5.7119771463875315,5.691806133876847,107.30848038563079,0.0
29,DE0_1,DE0_11,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3521.0210779836802,3501.978460965171,100.50137060444035,97.85314178466797,3519.546825106221,-101.8802114744351,-3421.8954835637637,744.637120099383,5.349638071569011,5.320705808248718,100.50137060444035,0.0
3,AT0_0,DE0_13,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1098.810482222109,1158.8741906429782,33.078031042184705,308.9637145996094,-1098.6799813938446,16.934412467068825,1130.489912970469,-254.91556721871513,1.6694698097350453,1.7607271734858772,33.078031042184705,0.0
30,DE0_1,DE0_24,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3506.5477150154206,3530.603825385033,100.7748933203406,123.95087432861328,-3406.0384518321803,833.5340078968063,3530.5820665082106,-12.395300482169318,5.327648071553738,5.364197549968347,100.77489332034062,0.0
31,DE0_1,DE0_31,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2980.51619903896,2970.679252927542,85.07360691055223,50.36495590209961,2969.7447331030476,-253.16601853400397,-2933.7783781324506,466.7758046178756,4.5284258679978535,4.51348017461514,85.07360691055224,0.0
32,DE0_1,DE0_5,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3448.4787060500953,3478.377712152531,99.28419052562319,154.60289001464844,-3326.326250244953,909.7027333213255,3477.4582437927097,79.97293965834808,5.239421340086092,5.284848180143312,99.2841905256232,0.0
33,DE0_10,DE0_19,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,7696.67693340787,7672.828335880063,219.68814266514798,128.73289489746094,7539.560607449696,1547.2109306250186,-6921.775390509292,3310.7884431391794,11.693890787812153,11.657656592542482,219.68814266514804,0.0
34,DE0_10,DE0_24,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,7630.807667236997,7614.443988529916,217.80802000065304,85.61683654785156,7600.634594883177,677.9228639218377,-7198.338620312486,2482.6756457050783,11.593812791614583,11.56895075396599,217.8080200006531,0.0
35,DE0_10,DE0_9,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,5969.4948129189925,5934.474069670748,170.38875860919705,192.2431640625,5786.600322657032,1466.3304631945332,-5227.307965900994,2809.4899738604695,9.069709045170672,9.016500530587528,170.38875860919705,0.0
36,DE0_10,NL0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,7355.108723898399,7332.483084158128,209.93867725431764,120.74234771728516,7253.654050995346,1217.426486012665,-6725.055000928449,2922.1470554974385,11.17493158332028,11.14055548017651,209.93867725431764,0.0
37,DE0_11,DE0_17,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4205.740910616534,4172.347180364896,120.04549719031472,174.91891479492188,4187.344672636212,392.9391807630427,-3936.2510556854045,1383.621559572718,6.389962228648101,6.339225704569078,120.04549719031475,0.0
38,DE0_11,DE0_20,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3787.140689613472,3756.7792334723954,108.09728812982797,157.55166625976562,3783.230093400386,172.06005729311778,-3600.4332264397294,1072.5067789987343,5.7539649910719035,5.707835530871799,108.09728812982797,0.0
39,DE0_11,DE0_24,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4460.375470561529,4493.089268821365,128.24735205028583,171.96209716796875,-4184.577454601998,1544.1051987554617,4466.388155025704,489.1094215447106,6.776839417409219,6.826542891702722,128.24735205028585,0.0
4,AT0_0,DE0_25,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2054.8574454866184,2078.364568393106,59.32327103785131,120.3568344116211,-2029.221147123408,323.5748094938043,2070.8621039769373,-176.43532941016701,3.12203289288949,3.157748271147211,59.32327103785132,0.0
40,DE0_11,DE0_28,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4600.192253833055,4576.083576391242,131.304418892858,125.19348907470703,4594.48575230889,229.06209650715004,-4380.490799165998,1323.571402131255,6.989269042301436,6.952639696483446,131.30441889285802,0.0
41,DE0_11,DE0_30,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4034.63071942933,4049.4333623488246,115.58397239713727,76.03055572509766,-3946.747878069405,837.5119277463942,4047.103420222866,-137.3479600288523,6.129987189324361,6.152477478467226,115.58397239713729,0.0
42,DE0_12,DE0_16,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1800.8635708952147,1833.5319912342698,52.33495457279592,167.21820068359375,-1780.6534266750812,269.0408427130641,1825.5647844417006,-170.74185393696965,2.7361291248161663,2.7857636544918325,52.33495457279592,0.0
43,DE0_12,DE0_16,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1800.8635708952147,1833.5319912342698,52.33495457279592,167.21820068359375,-1780.6534266750812,269.0408427130641,1825.5647844417006,-170.74185393696965,2.7361291248161663,2.7857636544918325,52.33495457279592,0.0
44,DE0_12,DE0_2,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1490.3337731223264,1466.37056230485,42.53896342553365,122.61215209960938,1478.2872864245403,-189.1069911573847,-1456.6215179199303,168.80870690482806,2.2643279081435947,2.2279195759959163,42.538963425533666,0.0
45,DE0_12,DE0_22,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2341.206178336223,2305.6962472863747,66.82562375488989,182.27452087402344,2339.156505856954,-97.94493650407526,-2258.7764759486076,462.7785825334415,3.557094782344299,3.5031430237902597,66.82562375488989,0.0
46,DE0_12,DE0_28,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4229.103228645925,4203.185948873213,120.7123335796598,134.4457550048828,4225.073263480399,184.58070529304018,-4030.800317171804,1191.3945290678912,6.425457598656423,6.38608036588422,120.71233357965983,0.0
47,DE0_12,DE0_31,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2919.6240349204368,2933.111329988166,83.7205180742715,69.09031677246094,-2877.543875690267,493.90864414639225,2925.3119755093553,-213.75668421478713,4.4359097960363565,4.456401620873182,83.72051807427151,0.0
48,DE0_13,DE0_23,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,986.765472427763,1002.0972054365202,28.603106995009163,78.50086975097656,-983.3066066082844,82.54825846792252,989.5557985319057,-158.0447111913774,1.4992350292978875,1.5225291876656495,28.603106995009174,0.0
49,DE0_13,DE0_23,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,986.765472427763,1002.0972054365202,28.603106995009163,78.50086975097656,-983.3066066082844,82.54825846792252,989.5557985319057,-158.0447111913774,1.4992350292978875,1.5225291876656495,28.603106995009174,0.0
5,AT0_0,DE0_26,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1115.4476309089935,1160.3057812216757,33.11889328416421,230.1653594970703,-1114.3180014425623,50.187737162975054,1138.37402807824,-224.53079551225443,1.6947473420322048,1.7629022503437197,33.1188932841642,0.0
50,DE0_13,DE0_26,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1023.6974809006351,1006.8484020091611,29.219648970049022,86.2754135131836,1010.6206548927418,-163.102496322012,-1003.4613137568692,82.51724923759465,1.5553474109650618,1.5297478840345626,29.21964897004902,0.0
51,DE0_13,DE0_35,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,745.0991081077564,761.7136617374604,21.74178038621121,85.2151870727539,-744.1243734080268,38.099839935168035,748.0039974987665,-143.86702959106188,1.1320609753656927,1.1573041780251008,21.741780386211207,0.0
52,DE0_14,DE0_35,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,179.94866724537553,167.0898001238901,5.136319066558689,69.37130737304688,163.43565753179774,-75.30145211439027,-163.28430127533034,-35.45755578813489,0.27340371440639993,0.2538666870536019,5.1363190665586895,0.0
53,DE0_14,FR0_6,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,540.8613443208345,561.090220172067,16.01533615139049,104.43196868896484,-540.8035178645291,-7.90878283241301,543.313119795917,-140.1181252742345,0.8217537966786757,0.8524883938316034,16.01533615139049,0.0
54,DE0_15,DE0_4,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4340.5553777068735,4369.169699112124,124.71028529474597,149.15724182128906,-4127.933124352687,1341.8603160582431,4358.374555447543,306.94477364334534,6.5947916203987935,6.63826658399353,124.71028529474597,0.0
55,DE0_15,FR0_6,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3994.599412361444,3969.2924716640637,114.01883347654243,130.93942260742188,3993.106478468765,109.20218335350705,-3824.427924281975,1062.5600112846703,6.069165910609477,6.03071599212527,114.01883347654245,0.0
56,DE0_16,DE0_34,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2377.5940240332743,2357.1080470771303,67.8642509840091,104.93697357177734,2371.084334033868,-175.8192936452292,-2323.487850450725,396.68949368950047,3.6123803942085706,3.581255172339511,67.86425098400912,0.0
57,DE0_16,DE0_5,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4545.444427016534,4570.028204473461,130.44343901330694,127.70671844482422,-4348.406902847686,1323.7909375585944,4563.882521393776,236.92640333934423,6.906088325064425,6.943439510676146,130.44343901330697,0.0
58,DE0_17,DE0_20,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1586.2766442990082,1603.9041615009226,45.78063095302933,90.19315338134766,-1574.0897854481263,196.2522346277708,1592.6187553214868,-189.93172320130134,2.4100980199874966,2.4368802615708387,45.78063095302933,0.0
59,DE0_17,DE0_28,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1217.4199370596532,1243.68976066998,35.498942717383166,134.48260498046875,-1212.644941216446,107.71977391589576,1229.0827877181596,-190.05189220396983,1.849678232574232,1.8895911002926162,35.498942717383166,0.0
6,AT0_0,DE0_3,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1265.797088515425,1304.4860553834956,37.23426630990161,198.10122680664062,-1261.4983885739953,104.23092112871294,1288.0082988317936,-206.68452005513504,1.9231797099837509,1.981961513762564,37.23426630990161,0.0
60,DE0_17,DE0_32,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2931.624802665719,2907.9115098865987,83.67808775930376,121.77928924560547,2929.736270033444,-105.21108142843605,-2845.529990230288,599.0896627642427,4.454143076268518,4.418114455296418,83.67808775930379,0.0
61,DE0_17,DE0_6,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3327.6428177766975,3311.4752694345416,94.98172736304481,82.93734741210938,3323.554119230065,-164.90827526143812,-3249.6881614039385,636.7066150965134,5.055830201606055,5.031266153217951,94.9817273630448,0.0
