name,bus,p_schedule_mw,p_result_raw_mw,result_sign_reversed,p_result_mw,delta_p_mw,participates_observed,observed_share
gen_DE0_1_OCGT,DE0_1,0.0034811538644135,0.0034811538644134994,0,0.0034811538644134994,-4.336808689942018e-19,0,0.0
gen_DE0_10_OCGT,DE0_10,0.0031092572025954723,0.0031092572025954728,0,0.0031092572025954728,4.336808689942018e-19,0,0.0
gen_DE0_11_OCGT,DE0_11,0.0035106618888676167,0.003510661888867617,0,0.003510661888867617,4.336808689942018e-19,0,0.0
gen_DE0_12_oil,DE0_12,0.0017415836919099092,0.0017415836919099088,0,0.0017415836919099088,-4.336808689942018e-19,0,0.0
gen_DE0_13_OCGT,DE0_13,0.0036788431461900473,0.0036788431461900477,0,0.0036788431461900477,4.336808689942018e-19,0,0.0
gen_DE0_16_oil,DE0_16,0.0016266393940895796,0.0016266393940895791,0,0.0016266393940895791,-4.336808689942018e-19,0,0.0
gen_DE0_19_OCGT,DE0_19,0.0033902388531714678,0.0033902388531714673,0,0.0033902388531714673,-4.336808689942018e-19,0,0.0
gen_DE0_2_oil,DE0_2,0.0016592845786362886,0.001659284578636289,0,0.001659284578636289,4.336808689942018e-19,0,0.0
gen_DE0_20_OCGT,DE0_20,0.0036420412361621857,0.0036420412361621852,0,0.0036420412361621852,-4.336808689942018e-19,0,0.0
gen_DE0_21_oil,DE0_21,0.0017657906282693148,0.0017657906282693152,0,0.0017657906282693152,4.336808689942018e-19,0,0.0
gen_DE0_24_OCGT,DE0_24,0.003232615999877453,0.0032326159998774524,0,0.0032326159998774524,-4.336808689942018e-19,0,0.0
gen_DE0_25_OCGT,DE0_25,0.0038157785311341286,0.003815778531134129,0,0.003815778531134129,4.336808689942018e-19,0,0.0
gen_DE0_26_OCGT,DE0_26,0.003723125671967864,0.0037231256719678636,0,0.0037231256719678636,-4.336808689942018e-19,0,0.0
gen_DE0_28_oil,DE0_28,0.0016559825744479895,0.001655982574447989,0,0.001655982574447989,-4.336808689942018e-19,0,0.0
gen_DE0_29_OCGT,DE0_29,0.0028718982357531786,0.002871898235753178,0,0.002871898235753178,-4.336808689942018e-19,0,0.0
gen_DE0_30_OCGT,DE0_30,0.0035989750176668167,0.0035989750176668163,0,0.0035989750176668163,-4.336808689942018e-19,0,0.0
gen_DE0_32_OCGT,DE0_32,0.0036381359677761793,0.0036381359677761797,0,0.0036381359677761797,4.336808689942018e-19,0,0.0
gen_DE0_32_oil,DE0_32,0.0016870051622390747,0.0016870051622390751,0,0.0016870051622390751,4.336808689942018e-19,0,0.0
gen_DE0_34_OCGT,DE0_34,0.003509105648845434,0.0035091056488454338,0,0.0035091056488454338,-4.336808689942018e-19,0,0.0
gen_FR0_10_oil,FR0_10,0.0017134653171524405,0.0017134653171524401,0,0.0017134653171524401,-4.336808689942018e-19,0,0.0
gen_DE0_10_0_offwind-float,DE0_10,0.002905255649238825,0.0029052556492388253,0,0.0029052556492388253,4.336808689942018e-19,0,0.0
gen_DE0_16_0_offwind-float,DE0_16,0.0019425138598307967,0.0019425138598307963,0,0.0019425138598307963,-4.336808689942018e-19,0,0.0
gen_DE0_5_0_offwind-float,DE0_5,0.002616132842376828,0.0026161328423768286,0,0.0026161328423768286,4.336808689942018e-19,0,0.0
gen_NL0_1_0_offwind-float,NL0_1,0.0035863646771758795,0.003586364677175879,0,0.003586364677175879,-4.336808689942018e-19,0,0.0
gen_BE0_1_oil,BE0_1,0.0017090212786570191,0.001709021278657019,0,0.001709021278657019,-2.168404344971009e-19,0,0.0
gen_DE0_0_oil,DE0_0,0.0017135984962806106,0.0017135984962806108,0,0.0017135984962806108,2.168404344971009e-19,0,0.0
gen_DE0_11_oil,DE0_11,0.0016539455391466618,0.001653945539146662,0,0.001653945539146662,2.168404344971009e-19,0,0.0
gen_DE0_13_oil,DE0_13,0.0016933075385168195,0.0016933075385168197,0,0.0016933075385168197,2.168404344971009e-19,0,0.0
gen_DE0_14_oil,DE0_14,0.0017001056112349033,0.0017001056112349036,0,0.0017001056112349036,2.168404344971009e-19,0,0.0
gen_DE0_15_oil,DE0_15,0.0016741009894758463,0.001674100989475846,0,0.001674100989475846,-2.168404344971009e-19,0,0.0
gen_DE0_19_oil,DE0_19,0.0016309390775859356,0.0016309390775859358,0,0.0016309390775859358,2.168404344971009e-19,0,0.0
gen_DE0_20_oil,DE0_20,0.0016867767553776503,0.00168677675537765,0,0.00168677675537765,-2.168404344971009e-19,0,0.0
gen_DE0_24_oil,DE0_24,0.0016177918296307325,0.0016177918296307328,0,0.0016177918296307328,2.168404344971009e-19,0,0.0
gen_DE0_27_oil,DE0_27,0.001658061402849853,0.0016580614028498528,0,0.0016580614028498528,-2.168404344971009e-19,0,0.0
gen_DE0_29_oil,DE0_29,0.0016162507236003876,0.0016162507236003874,0,0.0016162507236003874,-2.168404344971009e-19,0,0.0
gen_DE0_33_oil,DE0_33,0.0016496279276907444,0.0016496279276907442,0,0.0016496279276907442,-2.168404344971009e-19,0,0.0
gen_DE0_34_oil,DE0_34,0.0017123068682849407,0.001712306868284941,0,0.001712306868284941,2.168404344971009e-19,0,0.0
gen_DE0_4_oil,DE0_4,0.0016771828522905707,0.0016771828522905705,0,0.0016771828522905705,-2.168404344971009e-19,0,0.0
gen_DE0_5_oil,DE0_5,0.0016324801836162806,0.0016324801836162803,0,0.0016324801836162803,-2.168404344971009e-19,0,0.0
gen_DE0_6_oil,DE0_6,0.0016716484678909183,0.0016716484678909185,0,0.0016716484678909185,2.168404344971009e-19,0,0.0
gen_DE0_8_oil,DE0_8,0.00165813066996634,0.0016581306699663398,0,0.0016581306699663398,-2.168404344971009e-19,0,0.0
gen_DE0_9_oil,DE0_9,0.0016391923418268561,0.0016391923418268564,0,0.0016391923418268564,2.168404344971009e-19,0,0.0
gen_FR0_5_oil,FR0_5,0.00171349523589015,0.0017134952358901499,0,0.0017134952358901499,-2.168404344971009e-19,0,0.0
gen_DE0_24_0_offwind-float,DE0_24,0.0016396001446992159,0.0016396001446992157,0,0.0016396001446992157,-2.168404344971009e-19,0,0.0
gen_PL0_2_0_offwind-float,PL0_2,0.0003947526856791228,0.00039475268567912286,0,0.00039475268567912286,5.421010862427522e-20,0,0.0
gen_AT0_0_CCGT,AT0_0,0.006721520330756903,0.006721520330756903,0,0.006721520330756903,0.0,0,0.0
gen_AT0_0_biomass,AT0_0,131.97584533691406,131.97584533691406,0,131.97584533691406,0.0,0,0.0
gen_AT0_0_oil,AT0_0,0.0017128913896158338,0.0017128913896158338,0,0.0017128913896158338,0.0,0,0.0
gen_AT0_0_waste,AT0_0,0.02202618308365345,0.02202618308365345,0,0.02202618308365345,0.0,0,0.0
gen_BE0_0_nuclear,BE0_0,0.5131258368492126,0.5131258368492126,0,0.5131258368492126,0.0,0,0.0
gen_BE0_1_nuclear,BE0_1,218.54989624023438,218.54989624023438,0,218.54989624023438,0.0,0,0.0
gen_CZ0_0_CCGT,CZ0_0,0.006622958928346634,0.006622958928346634,0,0.006622958928346634,0.0,0,0.0
gen_CZ0_0_coal,CZ0_0,439.857177734375,439.857177734375,0,439.857177734375,0.0,0,0.0
gen_CZ0_0_lignite,CZ0_0,0.21021638810634613,0.21021638810634613,0,0.21021638810634613,0.0,0,0.0
gen_CZ0_0_nuclear,CZ0_0,72.16045379638672,72.16045379638672,0,72.16045379638672,0.0,0,0.0
gen_CZ0_0_waste,CZ0_0,0.021456243470311165,0.021456243470311165,0,0.021456243470311165,0.0,0,0.0
gen_DE0_0_CCGT,DE0_0,0.004799892194569111,0.004799892194569111,0,0.004799892194569111,0.0,0,0.0
gen_DE0_0_OCGT,DE0_0,0.003613612148910761,0.003613612148910761,0,0.003613612148910761,0.0,0,0.0
gen_DE0_0_biomass,DE0_0,99.2959976196289,99.2959976196289,0,99.2959976196289,0.0,0,0.0
gen_DE0_0_coal,DE0_0,5919.8671875,5919.8671875,0,5919.8671875,0.0,0,0.0
gen_DE0_0_geothermal,DE0_0,7.793150901794434,7.793150901794434,0,7.793150901794434,0.0,0,0.0
gen_DE0_1_oil,DE0_1,0.0016504684463143349,0.0016504684463143349,0,0.0016504684463143349,0.0,0,0.0
gen_DE0_1_waste,DE0_1,0.014814358204603195,0.014814358204603195,0,0.014814358204603195,0.0,0,0.0
gen_DE0_10_CCGT,DE0_10,0.003620695322751999,0.003620695322751999,0,0.003620695322751999,0.0,0,0.0
gen_DE0_10_biomass,DE0_10,0.06748024374246597,0.06748024374246597,0,0.06748024374246597,0.0,0,0.0
gen_DE0_10_oil,DE0_10,0.001558308256790042,0.001558308256790042,0,0.001558308256790042,0.0,0,0.0
gen_DE0_10_waste,DE0_10,0.009901449084281921,0.009901449084281921,0,0.009901449084281921,0.0,0,0.0
gen_DE0_11_CCGT,DE0_11,0.004391275346279144,0.004391275346279144,0,0.004391275346279144,0.0,0,0.0
gen_DE0_11_biomass,DE0_11,212.81053161621094,212.81053161621094,0,212.81053161621094,0.0,0,0.0
gen_DE0_11_waste,DE0_11,0.015670087188482285,0.015670087188482285,0,0.015670087188482285,0.0,0,0.0
gen_DE0_12_CCGT,DE0_12,0.0056416853331029415,0.0056416853331029415,0,0.0056416853331029415,0.0,0,0.0
gen_DE0_12_OCGT,DE0_12,0.003230753820389509,0.003230753820389509,0,0.003230753820389509,0.0,0,0.0
gen_DE0_12_lignite,DE0_12,0.2551409900188446,0.2551409900188446,0,0.2551409900188446,0.0,0,0.0
gen_DE0_14_CCGT,DE0_14,0.00593304168432951,0.00593304168432951,0,0.00593304168432951,0.0,0,0.0
gen_DE0_14_biomass,DE0_14,84.35787200927734,84.35787200927734,0,84.35787200927734,0.0,0,0.0
gen_DE0_15_CCGT,DE0_15,0.004879612475633621,0.004879612475633621,0,0.004879612475633621,0.0,0,0.0
gen_DE0_15_OCGT,DE0_15,0.0036033664364367723,0.0036033664364367723,0,0.0036033664364367723,0.0,0,0.0
gen_DE0_15_biomass,DE0_15,57.904335021972656,57.904335021972656,0,57.904335021972656,0.0,0,0.0
gen_DE0_15_coal,DE0_15,1088.1260986328125,1088.1260986328125,0,1088.1260986328125,0.0,0,0.0
gen_DE0_15_waste,DE0_15,0.017261268571019173,0.017261268571019173,0,0.017261268571019173,0.0,0,0.0
gen_DE0_16_CCGT,DE0_16,0.0039587500505149364,0.0039587500505149364,0,0.0039587500505149364,0.0,0,0.0
gen_DE0_18_CCGT,DE0_18,0.0056693581864237785,0.0056693581864237785,0,0.0056693581864237785,0.0,0,0.0
gen_DE0_18_oil,DE0_18,0.001639480353333056,0.001639480353333056,0,0.001639480353333056,0.0,0,0.0
gen_DE0_19_CCGT,DE0_19,0.0047668581828475,0.0047668581828475,0,0.0047668581828475,0.0,0,0.0
gen_DE0_19_biomass,DE0_19,348.1334533691406,348.1334533691406,0,348.1334533691406,0.0,0,0.0
gen_DE0_19_waste,DE0_19,0.013218858279287815,0.013218858279287815,0,0.013218858279287815,0.0,0,0.0
gen_DE0_2_waste,DE0_2,0.015588466078042984,0.015588466078042984,0,0.015588466078042984,0.0,0,0.0
gen_DE0_21_OCGT,DE0_21,0.004061894491314888,0.004061894491314888,0,0.004061894491314888,0.0,0,0.0
gen_DE0_21_biomass,DE0_21,139.2124786376953,139.2124786376953,0,139.2124786376953,0.0,0,0.0
gen_DE0_21_waste,DE0_21,0.041014108806848526,0.041014108806848526,0,0.041014108806848526,0.0,0,0.0
gen_DE0_22_CCGT,DE0_22,0.005670869257301092,0.005670869257301092,0,0.005670869257301092,0.0,0,0.0
gen_DE0_22_OCGT,DE0_22,0.003518725046887994,0.003518725046887994,0,0.003518725046887994,0.0,0,0.0
gen_DE0_22_lignite,DE0_22,2266.624755859375,2266.624755859375,0,2266.624755859375,0.0,0,0.0
gen_DE0_22_oil,DE0_22,0.0016548983985558152,0.0016548983985558152,0,0.0016548983985558152,0.0,0,0.0
gen_DE0_22_waste,DE0_22,0.01570376753807068,0.01570376753807068,0,0.01570376753807068,0.0,0,0.0
gen_DE0_23_OCGT,DE0_23,0.0036635934375226498,0.0036635934375226498,0,0.0036635934375226498,0.0,0,0.0
gen_DE0_23_oil,DE0_23,0.0016867044614627957,0.0016867044614627957,0,0.0016867044614627957,0.0,0,0.0
gen_DE0_24_biomass,DE0_24,541.0104370117188,541.0104370117188,0,541.0104370117188,0.0,0,0.0
gen_DE0_25_CCGT,DE0_25,0.006072310730814934,0.006072310730814934,0,0.006072310730814934,0.0,0,0.0
gen_DE0_25_oil,DE0_25,0.0017140415729954839,0.0017140415729954839,0,0.0017140415729954839,0.0,0,0.0
gen_DE0_25_waste,DE0_25,0.02367401123046875,0.02367401123046875,0,0.02367401123046875,0.0,0,0.0
gen_DE0_26_biomass,DE0_26,306.900390625,306.900390625,0,306.900390625,0.0,0,0.0
gen_DE0_26_geothermal,DE0_26,7.993518352508545,7.993518352508545,0,7.993518352508545,0.0,0,0.0
gen_DE0_26_oil,DE0_26,0.001702082110568881,0.001702082110568881,0,0.001702082110568881,0.0,0,0.0
gen_DE0_27_waste,DE0_27,0.016121547669172287,0.016121547669172287,0,0.016121547669172287,0.0,0,0.0
gen_DE0_28_biomass,DE0_28,148.30711364746094,148.30711364746094,0,148.30711364746094,0.0,0,0.0
gen_DE0_28_waste,DE0_28,0.01558957900851965,0.01558957900851965,0,0.01558957900851965,0.0,0,0.0
gen_DE0_29_CCGT,DE0_29,0.004200557246804237,0.004200557246804237,0,0.004200557246804237,0.0,0,0.0
gen_DE0_29_waste,DE0_29,0.012556511908769608,0.012556511908769608,0,0.012556511908769608,0.0,0,0.0
gen_DE0_3_biomass,DE0_3,271.7095947265625,271.7095947265625,0,271.7095947265625,0.0,0,0.0
gen_DE0_3_oil,DE0_3,0.001731608877889812,0.001731608877889812,0,0.001731608877889812,0.0,0,0.0
gen_DE0_30_biomass,DE0_30,237.66140747070312,237.66140747070312,0,237.66140747070312,0.0,0,0.0
gen_DE0_30_oil,DE0_30,0.00163376540876925,0.00163376540876925,0,0.00163376540876925,0.0,0,0.0
gen_DE0_30_waste,DE0_30,0.013826141133904457,0.013826141133904457,0,0.013826141133904457,0.0,0,0.0
gen_DE0_31_OCGT,DE0_31,0.0034815999679267406,0.0034815999679267406,0,0.0034815999679267406,0.0,0,0.0
gen_DE0_31_biomass,DE0_31,111.65657043457031,111.65657043457031,0,111.65657043457031,0.0,0,0.0
gen_DE0_31_oil,DE0_31,0.0016528117703273892,0.0016528117703273892,0,0.0016528117703273892,0.0,0,0.0
gen_DE0_32_CCGT,DE0_32,0.004982214421033859,0.004982214421033859,0,0.004982214421033859,0.0,0,0.0
gen_DE0_32_biomass,DE0_32,167.8961944580078,167.8961944580078,0,167.8961944580078,0.0,0,0.0
gen_DE0_32_waste,DE0_32,0.01833280548453331,0.01833280548453331,0,0.01833280548453331,0.0,0,0.0
gen_DE0_33_CCGT,DE0_33,0.004076269920915365,0.004076269920915365,0,0.004076269920915365,0.0,0,0.0
gen_DE0_33_biomass,DE0_33,223.2701873779297,223.2701873779297,0,223.2701873779297,0.0,0,0.0
gen_DE0_33_waste,DE0_33,0.014229066669940948,0.014229066669940948,0,0.014229066669940948,0.0,0,0.0
gen_DE0_34_waste,DE0_34,0.013956548646092415,0.013956548646092415,0,0.013956548646092415,0.0,0,0.0
gen_DE0_35_oil,DE0_35,0.0016918302280828357,0.0016918302280828357,0,0.0016918302280828357,0.0,0,0.0
gen_DE0_4_CCGT,DE0_4,0.004982416983693838,0.004982416983693838,0,0.004982416983693838,0.0,0,0.0
gen_DE0_4_OCGT,DE0_4,0.003110583173111081,0.003110583173111081,0,0.003110583173111081,0.0,0,0.0
gen_DE0_4_biomass,DE0_4,134.73670959472656,134.73670959472656,0,134.73670959472656,0.0,0,0.0
gen_DE0_4_lignite,DE0_4,0.06348077207803726,0.06348077207803726,0,0.06348077207803726,0.0,0,0.0
gen_DE0_5_CCGT,DE0_5,0.005443169269710779,0.005443169269710779,0,0.005443169269710779,0.0,0,0.0
gen_DE0_5_biomass,DE0_5,347.4084777832031,347.4084777832031,0,347.4084777832031,0.0,0,0.0
gen_DE0_6_OCGT,DE0_6,0.003571458626538515,0.003571458626538515,0,0.003571458626538515,0.0,0,0.0
gen_DE0_7_biomass,DE0_7,49.99937057495117,49.99937057495117,0,49.99937057495117,0.0,0,0.0
gen_DE0_8_biomass,DE0_8,183.16168212890625,183.16168212890625,0,183.16168212890625,0.0,0,0.0
gen_DE0_8_lignite,DE0_8,1783.1353759765625,1783.1353759765625,0,1783.1353759765625,0.0,0,0.0
gen_DE0_8_waste,DE0_8,0.015523654408752918,0.015523654408752918,0,0.015523654408752918,0.0,0,0.0
gen_DE0_9_OCGT,DE0_9,0.0034258791711181402,0.0034258791711181402,0,0.0034258791711181402,0.0,0,0.0
gen_DE0_9_waste,DE0_9,0.013986554928123951,0.013986554928123951,0,0.013986554928123951,0.0,0,0.0
gen_DK0_0_CCGT,DK0_0,0.005410404875874519,0.005410404875874519,0,0.005410404875874519,0.0,0,0.0
gen_DK0_0_biomass,DK0_0,660.8555297851562,660.8555297851562,0,660.8555297851562,0.0,0,0.0
gen_DK1_0_CCGT,DK1_0,0.0053734867833554745,0.0053734867833554745,0,0.0053734867833554745,0.0,0,0.0
gen_DK1_0_biomass,DK1_0,1119.86083984375,1119.86083984375,0,1119.86083984375,0.0,0,0.0
gen_DK1_0_oil,DK1_0,0.0016186368884518743,0.0016186368884518743,0,0.0016186368884518743,0.0,0,0.0
gen_DK1_0_waste,DK1_0,0.01262256596237421,0.01262256596237421,0,0.01262256596237421,0.0,0,0.0
gen_FR0_1_CCGT,FR0_1,0.0066161020658910275,0.0066161020658910275,0,0.0066161020658910275,0.0,0,0.0
gen_FR0_1_nuclear,FR0_1,3707.053466796875,3707.053466796875,0,3707.053466796875,0.0,0,0.0
gen_FR0_1_oil,FR0_1,0.0017101750709116459,0.0017101750709116459,0,0.0017101750709116459,0.0,0,0.0
gen_FR0_10_biomass,FR0_10,31.015342712402344,31.015342712402344,0,31.015342712402344,0.0,0,0.0
gen_FR0_11_nuclear,FR0_11,4331.92138671875,4331.92138671875,0,4331.92138671875,0.0,0,0.0
gen_FR0_2_waste,FR0_2,0.02134532481431961,0.02134532481431961,0,0.02134532481431961,0.0,0,0.0
gen_FR0_3_CCGT,FR0_3,0.0066003138199448586,0.0066003138199448586,0,0.0066003138199448586,0.0,0,0.0
gen_FR0_3_nuclear,FR0_3,4352.38037109375,4352.38037109375,0,4352.38037109375,0.0,0,0.0
gen_FR0_4_oil,FR0_4,0.001713933888822794,0.001713933888822794,0,0.001713933888822794,0.0,0,0.0
gen_FR0_8_biomass,FR0_8,40.97618865966797,40.97618865966797,0,40.97618865966797,0.0,0,0.0
gen_FR0_8_waste,FR0_8,0.021250495687127113,0.021250495687127113,0,0.021250495687127113,0.0,0,0.0
gen_FR0_9_CCGT,FR0_9,0.006618058308959007,0.006618058308959007,0,0.006618058308959007,0.0,0,0.0
gen_FR0_9_oil,FR0_9,0.0017102360725402832,0.0017102360725402832,0,0.0017102360725402832,0.0,0,0.0
gen_NL0_0_CCGT,NL0_0,0.00476650008931756,0.00476650008931756,0,0.00476650008931756,0.0,0,0.0
gen_NL0_0_nuclear,NL0_0,0.03609156236052513,0.03609156236052513,0,0.03609156236052513,0.0,0,0.0
gen_NL0_0_waste,NL0_0,0.01376999169588089,0.01376999169588089,0,0.01376999169588089,0.0,0,0.0
gen_NL0_1_CCGT,NL0_1,0.003666176460683346,0.003666176460683346,0,0.003666176460683346,0.0,0,0.0
gen_NL0_1_biomass,NL0_1,236.93319702148438,236.93319702148438,0,236.93319702148438,0.0,0,0.0
gen_NL0_1_waste,NL0_1,0.014010644517838955,0.014010644517838955,0,0.014010644517838955,0.0,0,0.0
gen_PL0_0_CCGT,PL0_0,0.0063416496850550175,0.0063416496850550175,0,0.0063416496850550175,0.0,0,0.0
gen_PL0_0_coal,PL0_0,3424.119873046875,3424.119873046875,0,3424.119873046875,0.0,0,0.0
gen_PL0_0_lignite,PL0_0,0.08588428050279617,0.08588428050279617,0,0.08588428050279617,0.0,0,0.0
gen_PL0_1_CCGT,PL0_1,0.006349331233650446,0.006349331233650446,0,0.006349331233650446,0.0,0,0.0
gen_PL0_1_biomass,PL0_1,173.37103271484375,173.37103271484375,0,173.37103271484375,0.0,0,0.0
gen_PL0_1_coal,PL0_1,4211.3134765625,4211.3134765625,0,4211.3134765625,0.0,0,0.0
gen_PL0_1_lignite,PL0_1,0.0893884003162384,0.0893884003162384,0,0.0893884003162384,0.0,0,0.0
gen_PL0_2_coal,PL0_2,0.6780913472175598,0.6780913472175598,0,0.6780913472175598,0.0,0,0.0
gen_AT0_0_0_solar,AT0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_BE0_0_0_solar,BE0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_BE0_1_0_solar,BE0_1,-0.0,0.0,0,0.0,0.0,0,0.0
gen_CH0_0_0_solar,CH0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_CZ0_0_0_solar,CZ0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_0_0_solar,DE0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_1_0_solar,DE0_1,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_10_0_solar,DE0_10,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_11_0_solar,DE0_11,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_12_0_solar,DE0_12,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_13_0_solar,DE0_13,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_14_0_solar,DE0_14,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_15_0_solar,DE0_15,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_16_0_solar,DE0_16,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_17_0_solar,DE0_17,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_18_0_solar,DE0_18,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_19_0_solar,DE0_19,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_2_0_solar,DE0_2,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_20_0_solar,DE0_20,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_21_0_solar,DE0_21,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_22_0_solar,DE0_22,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_23_0_solar,DE0_23,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_24_0_solar,DE0_24,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_25_0_solar,DE0_25,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_26_0_solar,DE0_26,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_27_0_solar,DE0_27,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_28_0_solar,DE0_28,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_29_0_solar,DE0_29,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_3_0_solar,DE0_3,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_30_0_solar,DE0_30,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_31_0_solar,DE0_31,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_32_0_solar,DE0_32,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_33_0_solar,DE0_33,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_34_0_solar,DE0_34,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_35_0_solar,DE0_35,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_4_0_solar,DE0_4,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_5_0_solar,DE0_5,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_6_0_solar,DE0_6,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_7_0_solar,DE0_7,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_8_0_solar,DE0_8,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_9_0_solar,DE0_9,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DK0_0_0_solar,DK0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DK1_0_0_solar,DK1_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_0_0_solar,FR0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_1_0_solar,FR0_1,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_10_0_solar,FR0_10,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_11_0_solar,FR0_11,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_2_0_solar,FR0_2,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_3_0_solar,FR0_3,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_4_0_solar,FR0_4,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_5_0_solar,FR0_5,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_6_0_solar,FR0_6,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_7_0_solar,FR0_7,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_8_0_solar,FR0_8,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_9_0_solar,FR0_9,-0.0,0.0,0,0.0,0.0,0,0.0
gen_NL0_0_0_solar,NL0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_NL0_1_0_solar,NL0_1,-0.0,0.0,0,0.0,0.0,0,0.0
gen_PL0_0_0_solar,PL0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_PL0_1_0_solar,PL0_1,-0.0,0.0,0,0.0,0.0,0,0.0
gen_PL0_2_0_solar,PL0_2,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_29_0_offwind-float,DE0_29,0.0020006170962005854,0.0020006170962005854,0,0.0020006170962005854,0.0,0,0.0
gen_DE0_34_0_offwind-float,DE0_34,0.0008709744433872402,0.0008709744433872402,0,0.0008709744433872402,0.0,0,0.0
gen_DK0_0_0_offwind-float,DK0_0,0.0021210217382758856,0.0021210217382758856,0,0.0021210217382758856,0.0,0,0.0
gen_DK1_0_0_offwind-float,DK1_0,0.0009224240784533322,0.0009224240784533322,0,0.0009224240784533322,0.0,0,0.0
gen_FR0_2_0_offwind-float,FR0_2,0.004249571822583675,0.004249571822583675,0,0.004249571822583675,0.0,0,0.0
gen_FR0_4_0_offwind-float,FR0_4,0.004057069309055805,0.004057069309055805,0,0.004057069309055805,0.0,0,0.0
gen_NL0_0_0_offwind-float,NL0_0,0.0032892199233174324,0.0032892199233174324,0,0.0032892199233174324,0.0,0,0.0
gen_AT0_0_0_onwind,AT0_0,320.734130859375,320.734130859375,0,320.734130859375,0.0,0,0.0
gen_CH0_0_0_onwind,CH0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_CZ0_0_0_onwind,CZ0_0,36.709739685058594,36.709739685058594,0,36.709739685058594,0.0,0,0.0
gen_DE0_0_0_onwind,DE0_0,182.86419677734375,182.86419677734375,0,182.86419677734375,0.0,0,0.0
gen_DE0_10_0_onwind,DE0_10,2051.610595703125,2051.610595703125,0,2051.610595703125,0.0,0,0.0
gen_DE0_11_0_onwind,DE0_11,2010.0067138671875,2010.0067138671875,0,2010.0067138671875,0.0,0,0.0
gen_DE0_13_0_onwind,DE0_13,2.456002950668335,2.456002950668335,0,2.456002950668335,0.0,0,0.0
gen_DE0_14_0_onwind,DE0_14,-0.0,0.0,0,0.0,0.0,0,0.0
